Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
1188,0.022,0.023,0.024,0.024,0.024,,
1189,0.021,0.022,0.022,0.022,0.022,,
1190,0.022,0.022,0.024,0.024,0.024,,
1191,0.022,0.023,0.024,0.024,0.024,,
1192,0.021,0.023,0.024,0.024,0.024,,
1193,0.021,0.023,0.023,0.023,0.023,,
1194,0.022,0.023,0.024,0.024,0.024,,
1195,0.021,0.022,0.023,0.023,0.023,,
1196,0.022,0.022,0.022,0.022,0.022,,
1197,0.022,0.023,0.023,0.023,0.023,,
1198,0.022,0.023,0.023,0.023,0.023,,
1199,0.021,0.022,0.023,0.023,0.023,,
1200,0.022,0.023,0.023,0.023,0.023,,
1201,0.022,0.022,0.022,0.022,0.022,,
1202,0.021,0.022,0.022,0.022,0.022,,
1203,0.021,0.022,0.022,0.022,0.022,,
1204,0.021,0.022,0.022,0.022,0.022,,
1205,0.021,0.022,0.023,0.023,0.023,,
1206,0.022,0.023,0.024,0.024,0.024,,
1207,0.022,0.023,0.023,0.023,0.023,,
1208,0.023,0.024,0.024,0.025,0.025,,
1209,0.022,0.023,0.023,0.030,0.030,,
1210,0.021,0.022,0.022,0.027,0.027,,
1211,0.021,0.022,0.022,0.023,0.023,,
1212,0.021,0.022,0.022,0.022,0.022,,
1213,0.021,0.022,0.022,0.022,0.022,,
1214,0.021,0.022,0.023,0.023,0.023,,
1215,0.021,0.022,0.022,0.026,0.026,,
1216,0.021,0.022,0.022,0.024,0.024,,
1217,0.022,0.023,0.023,0.023,0.023,,
1218,0.022,0.023,0.023,0.025,0.025,,
1219,0.022,0.023,0.023,0.029,0.029,,
1220,0.021,0.022,0.022,0.025,0.025,,
1221,0.021,0.022,0.023,0.024,0.024,,
1222,0.021,0.022,0.022,0.023,0.023,,
1223,0.022,0.023,0.023,0.024,0.024,,
1224,0.021,0.022,0.022,0.023,0.023,,
1225,0.022,0.023,0.023,0.023,0.023,,
1226,0.022,0.022,0.023,0.023,0.023,,
1227,0.021,0.021,0.022,0.022,0.022,,
1228,0.021,0.022,0.022,0.022,0.022,,
1229,0.021,0.022,0.023,0.023,0.023,,
1230,0.021,0.022,0.022,0.022,0.022,,
1231,0.021,0.022,0.022,0.022,0.022,,
1232,0.022,0.023,0.023,0.023,0.023,,
1233,0.021,0.023,0.024,0.024,0.024,,
1234,0.022,0.023,0.023,0.023,0.023,,
1235,0.021,0.022,0.022,0.022,0.022,,
1236,0.021,0.022,0.022,0.022,0.022,,
1237,0.022,0.022,0.022,0.023,0.023,,
1238,0.022,0.023,0.023,0.025,0.025,,
1239,0.023,0.023,0.026,0.032,0.032,,
1240,0.023,0.023,0.025,0.027,0.027,,
1241,0.022,0.023,0.024,0.024,0.024,,
1242,0.022,0.023,0.023,0.023,0.023,,
1243,0.023,0.024,0.024,0.024,0.024,,
1244,0.023,0.024,0.024,0.027,0.027,,
1245,0.021,0.022,0.022,0.024,0.024,,
1246,0.021,0.022,0.022,0.022,0.022,,
1247,0.021,0.022,0.022,0.022,0.022,,
1248,0.021,0.022,0.022,0.022,0.022,,
1249,0.021,0.022,0.023,0.023,0.023,,
1250,0.021,0.022,0.022,0.022,0.022,,
1251,0.021,0.022,0.023,0.023,0.023,,
1252,0.021,0.022,0.023,0.023,0.023,,
1253,0.021,0.022,0.022,0.022,0.022,,
1254,0.021,0.022,0.022,0.022,0.022,,
1255,0.021,0.022,0.022,0.022,0.022,,
1256,0.022,0.023,0.023,0.023,0.023,,
1257,0.022,0.022,0.022,0.022,0.022,,
1258,0.022,0.023,0.023,0.023,0.023,,
1259,0.021,0.022,0.022,0.022,0.022,,
1260,0.021,0.022,0.023,0.023,0.023,,
1261,0.021,0.023,0.023,0.023,0.023,,
1262,0.021,0.023,0.023,0.023,0.023,,
1263,0.020,0.022,0.022,0.022,0.022,,
1264,0.021,0.022,0.023,0.024,0.024,,
1265,0.021,0.022,0.023,0.028,0.028,,
1266,0.021,0.022,0.022,0.025,0.025,,
1267,0.021,0.022,0.023,0.023,0.023,,
1268,0.022,0.023,0.023,0.023,0.023,,
1269,0.021,0.023,0.023,0.023,0.023,,
1270,0.022,0.023,0.024,0.024,0.024,,
1271,0.022,0.023,0.023,0.023,0.023,,
1272,0.022,0.023,0.023,0.023,0.023,,
1273,0.022,0.023,0.023,0.023,0.023,,
1274,0.021,0.022,0.022,0.022,0.022,,
1275,0.021,0.022,0.022,0.022,0.022,,
1276,0.021,0.022,0.022,0.022,0.022,,
1277,0.022,0.022,0.022,0.022,0.022,,
1278,0.022,0.023,0.023,0.023,0.023,,
1279,0.022,0.023,0.023,0.023,0.023,,
1280,0.022,0.022,0.023,0.023,0.023,,
1281,0.021,0.022,0.022,0.022,0.022,,
1282,0.020,0.021,0.022,0.022,0.022,,
1283,0.020,0.021,0.021,0.021,0.021,,
1284,0.020,0.021,0.021,0.021,0.021,,
1285,0.020,0.021,0.021,0.021,0.021,,
1286,0.021,0.022,0.022,0.022,0.022,,
1287,0.022,0.023,0.023,0.023,0.023,,
1288,0.022,0.023,0.024,0.025,0.025,,
1289,0.022,0.023,0.023,0.024,0.024,,
1290,0.022,0.023,0.024,0.024,0.024,,
1291,0.022,0.023,0.023,0.024,0.024,,
1292,0.022,0.023,0.023,0.023,0.023,,
1293,0.022,0.023,0.023,0.023,0.023,,
1294,0.022,0.023,0.023,0.023,0.023,,
1295,0.022,0.023,0.023,0.023,0.023,,
1296,0.022,0.022,0.023,0.023,0.023,,
1297,0.022,0.023,0.023,0.023,0.023,,
1298,0.022,0.023,0.023,0.023,0.023,,
1299,0.022,0.023,0.023,0.023,0.023,,
1300,0.022,0.023,0.023,0.023,0.023,,
1301,0.021,0.022,0.022,0.022,0.022,,
1302,0.020,0.022,0.022,0.022,0.022,,
1303,0.021,0.023,0.023,0.023,0.023,,
1304,0.022,0.023,0.023,0.023,0.023,,
1305,0.022,0.023,0.023,0.023,0.023,,
1306,0.023,0.024,0.024,0.024,0.024,,
1307,0.022,0.023,0.024,0.024,0.024,,
1308,0.021,0.023,0.023,0.023,0.023,,
1309,0.022,0.023,0.023,0.023,0.023,,
1310,0.022,0.023,0.024,0.026,0.026,,
1311,0.022,0.023,0.024,0.026,0.026,,
1312,0.021,0.023,0.023,0.027,0.027,,
1313,0.021,0.022,0.023,0.024,0.024,,
1314,0.022,0.023,0.023,0.023,0.023,,
1315,0.022,0.023,0.023,0.023,0.023,,
1316,0.022,0.023,0.024,0.024,0.024,,
1317,0.022,0.024,0.024,0.025,0.025,,
1318,0.023,0.024,0.025,0.025,0.025,,
1319,0.022,0.023,0.024,0.024,0.024,,
1320,0.022,0.023,0.023,0.023,0.023,,
1321,0.022,0.024,0.024,0.024,0.024,,
1322,0.022,0.023,0.023,0.023,0.023,,
1323,0.022,0.024,0.024,0.024,0.024,,
1324,0.022,0.023,0.024,0.024,0.024,,
1325,0.021,0.022,0.023,0.024,0.024,,
1326,0.022,0.023,0.023,0.024,0.024,,
1327,0.022,0.023,0.024,0.024,0.024,,
1328,0.022,0.023,0.023,0.023,0.023,,
1329,0.021,0.023,0.023,0.023,0.023,,
1330,0.022,0.023,0.023,0.023,0.023,,
1331,0.022,0.023,0.023,0.023,0.023,,
1332,0.021,0.022,0.022,0.022,0.022,,
1333,0.022,0.022,0.023,0.023,0.023,,
1334,0.021,0.023,0.024,0.024,0.024,,
1335,0.021,0.022,0.023,0.023,0.023,,
1336,0.022,0.023,0.023,0.023,0.023,,
1337,0.023,0.025,0.026,0.026,0.026,,
1338,0.023,0.025,0.028,0.029,0.029,,
1339,0.023,0.025,0.030,0.032,0.032,,
1340,0.023,0.025,0.029,0.034,0.036,,
1341,0.022,0.024,0.026,0.028,0.052,,
1342,0.021,0.023,0.024,0.024,0.035,,
1343,0.022,0.023,0.025,0.027,0.027,,
1344,0.023,0.024,0.025,0.026,0.026,,
1345,0.022,0.023,0.025,0.030,0.030,,
1346,0.021,0.023,0.025,0.031,0.031,,
1347,0.021,0.023,0.024,0.025,0.025,,
1348,0.022,0.023,0.023,0.023,0.023,,
1349,0.021,0.022,0.023,0.023,0.023,,
1350,0.022,0.023,0.023,0.024,0.024,,
1351,0.023,0.024,0.024,0.024,0.024,,
1352,0.023,0.024,0.024,0.026,0.026,,
1353,0.022,0.023,0.024,0.025,0.025,,
1354,0.022,0.023,0.024,0.024,0.024,,
1355,0.023,0.024,0.024,0.024,0.024,,
1356,0.022,0.023,0.023,0.030,0.030,,
1357,0.022,0.023,0.023,0.026,0.026,,
1358,0.022,0.023,0.023,0.023,0.023,,
1359,0.022,0.023,0.023,0.023,0.023,,
1360,0.021,0.023,0.023,0.023,0.023,,
1361,0.022,0.023,0.023,0.023,0.023,,
1362,0.022,0.023,0.024,0.024,0.024,,
1363,0.022,0.023,0.024,0.025,0.025,,
1364,0.022,0.023,0.023,0.024,0.024,,
1365,0.023,0.024,0.024,0.024,0.024,,
1366,0.022,0.023,0.023,0.023,0.023,,
1367,0.023,0.024,0.024,0.024,0.024,,
1368,0.022,0.023,0.023,0.023,0.023,,
1369,0.021,0.022,0.022,0.022,0.022,,
1370,0.021,0.022,0.022,0.022,0.022,,
1371,0.021,0.022,0.022,0.022,0.022,,
1372,0.021,0.022,0.022,0.022,0.022,,
1373,0.022,0.023,0.023,0.023,0.023,,
1374,0.022,0.023,0.024,0.024,0.024,,
1375,0.022,0.023,0.023,0.026,0.026,,
1376,0.022,0.023,0.023,0.025,0.025,,
1377,0.022,0.023,0.023,0.023,0.023,,
1378,0.021,0.022,0.023,0.023,0.023,,
1379,0.022,0.022,0.023,0.023,0.023,,
1380,0.023,0.024,0.024,0.024,0.024,,
1381,0.022,0.023,0.024,0.024,0.024,,
1382,0.022,0.023,0.023,0.023,0.023,,
1383,0.022,0.023,0.023,0.023,0.023,,
1384,0.022,0.023,0.023,0.023,0.023,,
1385,0.022,0.023,0.023,0.025,0.025,,
1386,0.022,0.023,0.023,0.025,0.025,,
1387,0.021,0.022,0.022,0.023,0.023,,
1388,0.022,0.023,0.023,0.023,0.023,,
1389,0.022,0.023,0.023,0.026,0.026,,
1390,0.021,0.022,0.023,0.024,0.024,,
1391,0.021,0.022,0.022,0.022,0.022,,
1392,0.021,0.022,0.022,0.022,0.022,,
1393,0.021,0.022,0.022,0.022,0.022,,
1394,0.021,0.022,0.022,0.022,0.022,,
1395,0.021,0.022,0.023,0.023,0.023,,
1396,0.021,0.022,0.022,0.022,0.022,,
1397,0.021,0.022,0.022,0.022,0.022,,
1398,0.021,0.022,0.023,0.023,0.023,,
1399,0.021,0.022,0.023,0.023,0.023,,
1400,0.022,0.023,0.023,0.023,0.023,,
1401,0.021,0.022,0.022,0.022,0.022,,
1402,0.021,0.022,0.022,0.022,0.022,,
1403,0.021,0.022,0.023,0.023,0.023,,
1404,0.021,0.022,0.022,0.022,0.022,,
1405,0.022,0.023,0.023,0.023,0.023,,
1406,0.022,0.023,0.023,0.023,0.023,,
1407,0.021,0.022,0.022,0.022,0.022,,
1408,0.021,0.022,0.022,0.022,0.022,,
1409,0.022,0.022,0.022,0.022,0.022,,
1410,0.022,0.023,0.023,0.023,0.023,,
1411,0.021,0.022,0.022,0.022,0.022,,
1412,0.021,0.022,0.022,0.022,0.022,,
1413,0.021,0.022,0.022,0.022,0.022,,
1414,0.022,0.023,0.024,0.024,0.024,,
1415,0.022,0.023,0.024,0.024,0.024,,
1416,0.021,0.022,0.022,0.022,0.022,,
1417,0.021,0.022,0.022,0.022,0.022,,
1418,0.022,0.023,0.023,0.024,0.024,,
1419,0.022,0.024,0.024,0.024,0.024,,
1420,0.021,0.022,0.022,0.022,0.022,,
1421,0.022,0.022,0.022,0.022,0.022,,
1422,0.022,0.023,0.023,0.023,0.023,,
1423,0.022,0.023,0.023,0.023,0.023,,
1424,0.022,0.023,0.023,0.030,0.030,,
1425,0.021,0.022,0.022,0.025,0.025,,
1426,0.021,0.022,0.023,0.023,0.023,,
1427,0.023,0.023,0.024,0.024,0.024,,
1428,0.022,0.023,0.023,0.023,0.023,,
1429,0.022,0.023,0.023,0.023,0.023,,
1430,0.023,0.024,0.024,0.024,0.024,,
1431,0.022,0.023,0.023,0.023,0.023,,
1432,0.022,0.023,0.023,0.023,0.023,,
1433,0.022,0.023,0.023,0.023,0.023,,
1434,0.023,0.023,0.024,0.024,0.024,,
1435,0.022,0.023,0.023,0.023,0.023,,
1436,0.022,0.023,0.023,0.023,0.023,,
1437,0.021,0.023,0.023,0.023,0.023,,
1438,0.022,0.023,0.023,0.023,0.023,,
1439,0.022,0.023,0.023,0.023,0.023,,
1440,0.021,0.023,0.023,0.023,0.023,,
1441,0.022,0.023,0.023,0.023,0.023,,
1442,0.023,0.023,0.024,0.024,0.024,,
1443,0.023,0.023,0.024,0.024,0.024,,
1444,0.023,0.023,0.024,0.024,0.024,,
1445,0.022,0.023,0.024,0.024,0.024,,
1446,0.022,0.024,0.024,0.025,0.025,,
1447,0.023,0.023,0.024,0.024,0.024,,
1448,0.022,0.023,0.023,0.023,0.023,,
1449,0.023,0.023,0.023,0.023,0.023,,
1450,0.022,0.024,0.024,0.025,0.025,,
1451,0.022,0.023,0.023,0.024,0.024,,
1452,0.021,0.022,0.023,0.023,0.023,,
1453,0.022,0.023,0.024,0.024,0.024,,
1454,0.023,0.024,0.024,0.028,0.028,,
1455,0.021,0.022,0.023,0.024,0.024,,
1456,0.021,0.022,0.022,0.022,0.022,,
1457,0.021,0.022,0.022,0.024,0.024,,
1458,0.021,0.023,0.023,0.024,0.024,,
1459,0.023,0.024,0.024,0.024,0.024,,
1460,0.023,0.024,0.024,0.027,0.027,,
1461,0.023,0.024,0.024,0.025,0.025,,
1462,0.022,0.023,0.023,0.023,0.023,,
1463,0.022,0.023,0.024,0.024,0.024,,
1464,0.021,0.023,0.023,0.023,0.023,,
1465,0.022,0.022,0.023,0.023,0.023,,
1466,0.022,0.023,0.023,0.023,0.023,,
1467,0.022,0.023,0.023,0.023,0.023,,
1468,0.022,0.023,0.023,0.023,0.023,,
1469,0.022,0.023,0.023,0.023,0.023,,
1470,0.022,0.022,0.023,0.023,0.023,,
1471,0.022,0.023,0.024,0.024,0.024,,
1472,0.022,0.023,0.024,0.025,0.025,,
1473,0.022,0.023,0.023,0.024,0.024,,
1474,0.022,0.023,0.024,0.024,0.024,,
1475,0.023,0.024,0.025,0.026,0.026,,
1476,0.022,0.023,0.023,0.024,0.024,,
1477,0.021,0.022,0.023,0.023,0.023,,
1478,0.022,0.023,0.023,0.023,0.023,,
1479,0.022,0.024,0.024,0.024,0.024,,
1480,0.021,0.023,0.023,0.023,0.023,,
1481,0.021,0.023,0.023,0.023,0.023,,
1482,0.021,0.022,0.022,0.022,0.022,,
1483,0.021,0.022,0.022,0.022,0.022,,
1484,0.021,0.022,0.023,0.023,0.023,,
1485,0.022,0.023,0.023,0.023,0.023,,
1486,0.023,0.023,0.023,0.023,0.023,,
1487,0.022,0.023,0.023,0.023,0.023,,
1488,0.021,0.022,0.022,0.022,0.022,,
1489,0.021,0.021,0.022,0.022,0.022,,
1490,0.021,0.022,0.023,0.024,0.024,,
1491,0.022,0.022,0.023,0.023,0.023,,
1492,0.021,0.022,0.022,0.022,0.022,,
1493,0.022,0.023,0.023,0.023,0.023,,
1494,0.021,0.022,0.022,0.022,0.022,,
1495,0.021,0.022,0.022,0.022,0.022,,
1496,0.022,0.023,0.023,0.024,0.024,,
1497,0.022,0.023,0.023,0.024,0.024,,
1498,0.022,0.023,0.023,0.023,0.023,,
1499,0.022,0.023,0.023,0.023,0.023,,
1500,0.022,0.024,0.024,0.027,0.027,,
1501,0.023,0.024,0.026,0.027,0.027,,
1502,0.022,0.023,0.024,0.025,0.025,,
1503,0.022,0.022,0.023,0.023,0.023,,
1504,0.022,0.023,0.023,0.023,0.023,,
1505,0.021,0.022,0.022,0.022,0.022,,
1506,0.021,0.022,0.023,0.023,0.023,,
1507,0.022,0.023,0.024,0.024,0.024,,
1508,0.022,0.023,0.024,0.024,0.024,,
1509,0.021,0.022,0.023,0.023,0.023,,
1510,0.021,0.023,0.023,0.023,0.023,,
1511,0.022,0.023,0.023,0.023,0.023,,
1512,0.021,0.022,0.022,0.022,0.022,,
1513,0.021,0.022,0.022,0.022,0.022,,
1514,0.021,0.022,0.022,0.023,0.023,,
1515,0.022,0.023,0.023,0.024,0.024,,
1516,0.023,0.024,0.024,0.028,0.028,,
1517,0.022,0.023,0.023,0.025,0.025,,
1518,0.022,0.023,0.024,0.026,0.026,,
1519,0.020,0.021,0.024,0.025,0.025,,
1520,0.021,0.022,0.023,0.023,0.023,,
1521,0.023,0.024,0.024,0.024,0.024,,
1522,0.023,0.024,0.026,0.026,0.026,,
1523,0.023,0.024,0.025,0.025,0.025,,
1524,0.023,0.024,0.024,0.024,0.024,,
1525,0.023,0.024,0.024,0.024,0.024,,
1526,0.023,0.024,0.025,0.027,0.027,,
1527,0.023,0.024,0.025,0.025,0.025,,
1528,0.023,0.024,0.026,0.026,0.026,,
1529,0.022,0.023,0.024,0.024,0.024,,
1530,0.023,0.024,0.025,0.025,0.025,,
1531,0.023,0.024,0.025,0.025,0.025,,
1532,0.023,0.024,0.025,0.025,0.025,,
1533,0.024,0.025,0.026,0.026,0.026,,
1534,0.024,0.024,0.025,0.028,0.028,,
1535,0.023,0.024,0.024,0.025,0.025,,
1536,0.023,0.025,0.025,0.026,0.026,,
1537,0.023,0.025,0.025,0.028,0.028,,
1538,0.023,0.025,0.025,0.026,0.026,,
1539,0.022,0.023,0.023,0.023,0.023,,
1540,0.023,0.024,0.024,0.024,0.024,,
1541,0.024,0.025,0.027,0.027,0.027,,
1542,0.023,0.024,0.025,0.025,0.025,,
1543,0.022,0.024,0.024,0.024,0.024,,
1544,0.023,0.024,0.024,0.024,0.024,,
1545,0.023,0.023,0.025,0.025,0.025,,
1546,0.023,0.024,0.024,0.025,0.025,,
1547,0.022,0.023,0.023,0.027,0.027,,
1548,0.022,0.023,0.023,0.025,0.025,,
1549,0.022,0.023,0.023,0.024,0.024,,
1550,0.022,0.023,0.023,0.025,0.025,,
1551,0.023,0.024,0.024,0.025,0.025,,
1552,0.022,0.023,0.023,0.023,0.023,,
1553,0.022,0.023,0.023,0.024,0.024,,
1554,0.022,0.023,0.023,0.024,0.024,,
1555,0.022,0.023,0.023,0.023,0.023,,
1556,0.022,0.023,0.024,0.024,0.024,,
1557,0.023,0.024,0.025,0.025,0.025,,
1558,0.022,0.023,0.024,0.024,0.024,,
1559,0.022,0.023,0.023,0.024,0.024,,
1560,0.022,0.023,0.024,0.024,0.024,,
1561,0.022,0.024,0.025,0.025,0.025,,
1562,0.022,0.023,0.023,0.023,0.023,,
1563,0.022,0.023,0.024,0.024,0.024,,
1564,0.022,0.023,0.024,0.024,0.024,,
1565,0.023,0.024,0.024,0.024,0.024,,
1566,0.022,0.023,0.024,0.024,0.024,,
1567,0.022,0.023,0.024,0.024,0.024,,
1568,0.022,0.023,0.024,0.024,0.024,,
1569,0.022,0.022,0.022,0.022,0.022,,
1570,0.022,0.023,0.023,0.023,0.023,,
1571,0.022,0.023,0.023,0.023,0.023,,
1572,0.022,0.023,0.023,0.023,0.023,,
1573,0.022,0.023,0.023,0.024,0.024,,
1574,0.022,0.024,0.024,0.025,0.025,,
1575,0.023,0.024,0.024,0.028,0.028,,
1576,0.022,0.024,0.025,0.026,0.026,,
1577,0.022,0.023,0.024,0.024,0.024,,
1578,0.022,0.023,0.024,0.024,0.024,,
1579,0.023,0.024,0.024,0.024,0.024,,
1580,0.023,0.024,0.024,0.024,0.024,,
1581,0.022,0.023,0.024,0.024,0.024,,
1582,0.022,0.022,0.023,0.023,0.023,,
1583,0.021,0.022,0.023,0.023,0.023,,
1584,0.022,0.023,0.023,0.025,0.025,,
1585,0.023,0.023,0.025,0.025,0.025,,
1586,0.022,0.023,0.024,0.024,0.024,,
1587,0.021,0.022,0.022,0.022,0.022,,
1588,0.021,0.022,0.022,0.022,0.022,,
1589,0.021,0.022,0.022,0.022,0.022,,
1590,0.020,0.021,0.021,0.022,0.022,,
1591,0.022,0.023,0.023,0.023,0.023,,
1592,0.021,0.022,0.022,0.022,0.022,,
1593,0.021,0.022,0.022,0.024,0.024,,
1594,0.021,0.022,0.022,0.023,0.023,,
1595,0.021,0.022,0.022,0.022,0.022,,
1596,0.021,0.022,0.022,0.022,0.022,,
1597,0.021,0.022,0.022,0.022,0.022,,
1598,0.022,0.023,0.023,0.023,0.023,,
1599,0.022,0.023,0.023,0.023,0.023,,
1600,0.021,0.022,0.022,0.022,0.022,,
1601,0.021,0.022,0.022,0.022,0.022,,
1602,0.022,0.023,0.023,0.023,0.023,,
1603,0.022,0.023,0.023,0.025,0.025,,
1604,0.022,0.023,0.023,0.024,0.024,,
1605,0.022,0.023,0.023,0.023,0.023,,
1606,0.022,0.023,0.023,0.023,0.023,,
1607,0.023,0.023,0.023,0.023,0.023,,
1608,0.022,0.023,0.023,0.023,0.023,,
1609,0.021,0.023,0.023,0.023,0.023,,
1610,0.022,0.023,0.023,0.023,0.023,,
1611,0.021,0.022,0.022,0.022,0.022,,
1612,0.022,0.022,0.022,0.022,0.022,,
1613,0.022,0.023,0.023,0.023,0.023,,
1614,0.022,0.023,0.024,0.024,0.024,,
1615,0.022,0.023,0.024,0.029,0.029,,
1616,0.021,0.022,0.023,0.025,0.025,,
1617,0.021,0.023,0.023,0.023,0.023,,
1618,0.022,0.023,0.023,0.025,0.025,,
1619,0.022,0.023,0.023,0.024,0.024,,
1620,0.022,0.023,0.024,0.024,0.024,,
1621,0.022,0.023,0.023,0.023,0.023,,
1622,0.021,0.022,0.022,0.022,0.022,,
1623,0.021,0.022,0.022,0.022,0.022,,
1624,0.022,0.023,0.023,0.023,0.023,,
1625,0.021,0.023,0.023,0.023,0.023,,
1626,0.022,0.023,0.023,0.023,0.023,,
1627,0.022,0.023,0.023,0.023,0.023,,
1628,0.022,0.023,0.023,0.023,0.023,,
1629,0.021,0.023,0.023,0.023,0.023,,
1630,0.021,0.022,0.023,0.023,0.023,,
1631,0.021,0.022,0.024,0.024,0.024,,
1632,0.022,0.023,0.023,0.023,0.023,,
1633,0.021,0.022,0.023,0.023,0.023,,
1634,0.020,0.021,0.022,0.022,0.022,,
1635,0.021,0.021,0.022,0.022,0.022,,
1636,0.022,0.022,0.023,0.023,0.023,,
1637,0.022,0.023,0.023,0.023,0.023,,
1638,0.022,0.023,0.023,0.024,0.024,,
1639,0.022,0.023,0.023,0.024,0.024,,
1640,0.022,0.023,0.023,0.023,0.023,,
1641,0.021,0.022,0.023,0.023,0.023,,
1642,0.022,0.022,0.023,0.023,0.023,,
1643,0.022,0.023,0.023,0.023,0.023,,
1644,0.022,0.023,0.023,0.023,0.023,,
1645,0.023,0.023,0.025,0.025,0.025,,
1646,0.022,0.023,0.025,0.025,0.025,,
1647,0.022,0.023,0.023,0.023,0.023,,
1648,0.022,0.023,0.024,0.024,0.024,,
1649,0.022,0.023,0.024,0.024,0.024,,
1650,0.021,0.022,0.022,0.027,0.027,,
1651,0.021,0.022,0.022,0.024,0.024,,
1652,0.021,0.022,0.022,0.022,0.022,,
1653,0.021,0.022,0.022,0.022,0.022,,
1654,0.021,0.022,0.022,0.022,0.022,,
1655,0.020,0.021,0.021,0.022,0.022,,
1656,0.021,0.021,0.022,0.022,0.022,,
1657,0.021,0.022,0.022,0.022,0.022,,
1658,0.020,0.021,0.022,0.022,0.022,,
1659,0.020,0.022,0.022,0.022,0.022,,
1660,0.021,0.022,0.023,0.023,0.023,,
1661,0.020,0.021,0.022,0.022,0.022,,
1662,0.020,0.021,0.021,0.021,0.021,,
1663,0.021,0.022,0.023,0.024,0.024,,
1664,0.021,0.022,0.023,0.023,0.023,,
1665,0.021,0.022,0.022,0.022,0.022,,
1666,0.021,0.022,0.022,0.022,0.022,,
1667,0.022,0.022,0.023,0.024,0.024,,
1668,0.022,0.023,0.023,0.023,0.023,,
1669,0.021,0.022,0.023,0.023,0.023,,
1670,0.022,0.023,0.023,0.026,0.026,,
1671,0.022,0.023,0.024,0.025,0.025,,
1672,0.021,0.022,0.022,0.022,0.022,,
1673,0.021,0.022,0.022,0.022,0.022,,
1674,0.022,0.023,0.023,0.023,0.023,,
1675,0.022,0.023,0.023,0.023,0.023,,
1676,0.021,0.022,0.023,0.023,0.023,,
1677,0.021,0.022,0.022,0.022,0.022,,
1678,0.022,0.022,0.022,0.022,0.022,,
1679,0.021,0.022,0.023,0.023,0.023,,
1680,0.022,0.022,0.023,0.023,0.023,,
1681,0.022,0.023,0.024,0.024,0.024,,
1682,0.022,0.023,0.024,0.025,0.025,,
1683,0.022,0.023,0.023,0.023,0.023,,
1684,0.022,0.022,0.023,0.023,0.023,,
1685,0.021,0.023,0.023,0.023,0.023,,
1686,0.020,0.022,0.022,0.022,0.022,,
1687,0.022,0.022,0.022,0.023,0.023,,
1688,0.022,0.023,0.023,0.028,0.028,,
1689,0.021,0.022,0.022,0.024,0.024,,
1690,0.021,0.022,0.022,0.022,0.022,,
1691,0.021,0.021,0.021,0.021,0.021,,
1692,0.020,0.021,0.021,0.021,0.021,,
1693,0.021,0.022,0.022,0.022,0.022,,
1694,0.021,0.022,0.022,0.023,0.023,,
1695,0.020,0.021,0.022,0.023,0.023,,
1696,0.020,0.021,0.022,0.023,0.023,,
1697,0.021,0.021,0.022,0.022,0.022,,
1698,0.021,0.022,0.022,0.022,0.022,,
1699,0.022,0.023,0.023,0.023,0.023,,
1700,0.021,0.022,0.023,0.024,0.024,,
1701,0.021,0.022,0.023,0.024,0.024,,
1702,0.021,0.022,0.023,0.023,0.023,,
1703,0.020,0.021,0.022,0.022,0.022,,
1704,0.020,0.021,0.021,0.021,0.021,,
1705,0.021,0.022,0.023,0.023,0.023,,
1706,0.020,0.022,0.023,0.023,0.023,,
1707,0.021,0.022,0.022,0.022,0.022,,
1708,0.021,0.022,0.022,0.022,0.022,,
1709,0.021,0.022,0.022,0.022,0.022,,
1710,0.021,0.022,0.022,0.022,0.022,,
1711,0.020,0.021,0.021,0.021,0.021,,
1712,0.021,0.022,0.022,0.022,0.022,,
1713,0.020,0.021,0.021,0.021,0.021,,
1714,0.020,0.021,0.021,0.021,0.021,,
1715,0.021,0.022,0.022,0.022,0.022,,
1716,0.021,0.022,0.022,0.022,0.022,,
1717,0.021,0.022,0.022,0.022,0.022,,
1718,0.021,0.022,0.023,0.023,0.023,,
1719,0.021,0.022,0.024,0.024,0.024,,
1720,0.021,0.022,0.023,0.023,0.023,,
1721,0.021,0.022,0.023,0.023,0.023,,
1722,0.022,0.023,0.023,0.023,0.023,,
1723,0.022,0.023,0.023,0.023,0.023,,
1724,0.022,0.023,0.023,0.023,0.023,,
1725,0.022,0.023,0.023,0.023,0.023,,
1726,0.022,0.023,0.023,0.023,0.023,,
1727,0.022,0.023,0.023,0.023,0.023,,
1728,0.022,0.023,0.024,0.024,0.024,,
1729,0.021,0.023,0.024,0.024,0.024,,
1730,0.022,0.022,0.023,0.024,0.024,,
1731,0.022,0.022,0.022,0.023,0.023,,
1732,0.022,0.022,0.022,0.022,0.022,,
1733,0.021,0.022,0.022,0.022,0.022,,
1734,0.023,0.023,0.023,0.023,0.023,,
1735,0.022,0.023,0.023,0.023,0.023,,
1736,0.020,0.022,0.022,0.022,0.022,,
1737,0.021,0.022,0.025,0.025,0.025,,
1738,0.021,0.022,0.023,0.023,0.023,,
1739,0.021,0.022,0.022,0.022,0.022,,
1740,0.022,0.022,0.023,0.023,0.023,,
1741,0.022,0.022,0.023,0.023,0.023,,
1742,0.021,0.022,0.023,0.023,0.023,,
1743,0.021,0.022,0.023,0.023,0.023,,
